path,code,char,category,prefix,doc_id,subset,line,idx,is_copy,group,parsed,width,height,mode,bytes,md5,ok,ink_frac,mid_grey_frac,border_mean,phash
ThaiCharacter Dataset/round2/205/be_005sg_2_128.jpg,205,อ,consonant,be,5,sg,2,128,False,be_005,True,10,18,L,730,cebffe401753de3b4aadd5c9b196ed9c,True,0.416667,0.0,195.79,9aa061dd31b7f198
ThaiCharacter Dataset/round2/205/be_005sg_2_135.jpg,205,อ,consonant,be,5,sg,2,135,False,be_005,True,14,19,L,747,eb1dc273580d84708816a8e9d5af6fbd,True,0.421053,0.0,193.03,de63a19ca536b4b0
ThaiCharacter Dataset/round2/205/be_005sg_2_205.jpg,205,อ,consonant,be,5,sg,2,205,False,be_005,True,10,18,L,676,bd66c2043d5bacd9e9a3f7d59eebc56a,True,0.477778,0.0,142.17,df40288e253fb53c
ThaiCharacter Dataset/round2/205/be_005sg_2_75.jpg,205,อ,consonant,be,5,sg,2,75,False,be_005,True,14,18,L,734,65b1d2cb79a43ec9a82eb8be9fffd4d5,True,0.480159,0.0,144.52,de2129cc253ee738
ThaiCharacter Dataset/round2/205/be_005sg_2_86.jpg,205,อ,consonant,be,5,sg,2,86,False,be_005,True,9,18,L,566,44add8af2bdea2694f83c76c14db3dd9,True,0.537037,0.0,81.56,9272ec842936e7bc
ThaiCharacter Dataset/round2/205/be_005sg_2_99.jpg,205,อ,consonant,be,5,sg,2,99,False,be_005,True,14,18,L,741,fa374b24ade17002428672b369f923b2,True,0.484127,0.0,144.42,de60e88f293674b8
ThaiCharacter Dataset/round2/205/be_005sg_3_16.jpg,205,อ,consonant,be,5,sg,3,16,False,be_005,True,14,18,L,753,aec662c1079e20b256e2c93bdfc14e9c,True,0.496032,0.0,144.48,de21e88f253eb438
ThaiCharacter Dataset/round2/205/be_005sg_3_171.jpg,205,อ,consonant,be,5,sg,3,171,False,be_005,True,14,18,L,734,4e0f030c4667aec6eaf84decc2477ed0,True,0.464286,0.0,144.4,de23298e2936e5b8
ThaiCharacter Dataset/round2/205/be_005sg_3_175.jpg,205,อ,consonant,be,5,sg,3,175,False,be_005,True,14,18,L,749,b4ed22597e3409916a733048173fdbd0,True,0.47619,0.0,140.18,de21a98e2936f4b8
ThaiCharacter Dataset/round2/205/be_005sg_3_35.jpg,205,อ,consonant,be,5,sg,3,35,False,be_005,True,14,18,L,692,56f0304d8e41e0a7baf9420058801698,True,0.496032,0.0,140.25,de23699c697ee030
ThaiCharacter Dataset/round2/205/be_005sg_3_40.jpg,205,อ,consonant,be,5,sg,3,40,False,be_005,True,10,18,L,656,c77eab5b86d3629852d6c7cbc99354bd,True,0.483333,0.0,137.19,de23698f2936e4b0
ThaiCharacter Dataset/round2/205/be_005sg_3_46.jpg,205,อ,consonant,be,5,sg,3,46,False,be_005,True,13,18,L,737,d57c18f0d3a7bf2d98c3684c81cddf41,True,0.457265,0.0,193.1,9a61658e3537b4b8
ThaiCharacter Dataset/round2/205/be_005sg_3_88.jpg,205,อ,consonant,be,5,sg,3,88,False,be_005,True,12,18,L,737,e4a30a07060ef83bec656ae22d8e7b9e,True,0.476852,0.0,150.23,de23e98c25766598
ThaiCharacter Dataset/round2/205/be_005sg_4_114.jpg,205,อ,consonant,be,5,sg,4,114,False,be_005,True,13,18,L,701,fa4fbd02aa31a360f3e1a69f185984d5,True,0.525641,0.0,131.93,de21288c2d37f53c
ThaiCharacter Dataset/round2/205/be_005sg_4_125.jpg,205,อ,consonant,be,5,sg,4,125,False,be_005,True,10,18,L,625,c0fcd31f5f6b97db8037c89c9bfa6fc3,True,0.505556,0.0,186.06,fa27e5ed343420b1
ThaiCharacter Dataset/round2/205/be_005sg_4_138.jpg,205,อ,consonant,be,5,sg,4,138,False,be_005,True,14,18,L,739,400871588363c37f18b38bbc54c8b0e5,True,0.492063,0.0,152.95,de21688e353f3538
ThaiCharacter Dataset/round2/205/be_005sg_4_157.jpg,205,อ,consonant,be,5,sg,4,157,False,be_005,True,14,18,L,744,2ba73fbf8088a8e0c62d4292e4c70875,True,0.480159,0.0,144.47,de21298d2d3ea738
ThaiCharacter Dataset/round2/205/be_005sg_4_178.jpg,205,อ,consonant,be,5,sg,4,178,False,be_005,True,14,18,L,747,33cfa2e7c67bdd4b7c971e025637e6cf,True,0.492063,0.0,157.08,de21e88f35373438
ThaiCharacter Dataset/round2/205/be_005sg_4_236.jpg,205,อ,consonant,be,5,sg,4,236,False,be_005,True,14,18,L,741,fa374b24ade17002428672b369f923b2,True,0.484127,0.0,144.42,de60e88f293674b8
ThaiCharacter Dataset/round2/205/be_005sg_4_268.jpg,205,อ,consonant,be,5,sg,4,268,False,be_005,True,14,19,L,767,597f94d04037b919f08f601203ab50e2,True,0.43609,0.0,205.21,9a20e055b53bb778
ThaiCharacter Dataset/round2/205/be_005sg_4_75.jpg,205,อ,consonant,be,5,sg,4,75,False,be_005,True,14,18,L,688,0afe8ad98f7fc77328ce2129b6d166c7,True,0.492063,0.0,140.18,de23699c697ee030
ThaiCharacter Dataset/round2/205/be_005sg_4_78.jpg,205,อ,consonant,be,5,sg,4,78,False,be_005,True,14,18,L,733,fe6d2538a46d8545ef897dcc667a7cc8,True,0.47619,0.0,140.2,de2129cc693e6738
ThaiCharacter Dataset/round2/205/be_005sg_4_99.jpg,205,อ,consonant,be,5,sg,4,99,False,be_005,True,14,18,L,740,8936fe33d0da75c00be7db54fcb26fba,True,0.472222,0.0,148.8,de23299d253ee530
ThaiCharacter Dataset/round2/205/be_005sg_5_126.jpg,205,อ,consonant,be,5,sg,5,126,False,be_005,True,14,18,L,739,c2ff4ddd36f3b015ef4c980ff9bece01,True,0.468254,0.0,148.62,de23a99c213ee5b0
ThaiCharacter Dataset/round2/205/be_005sg_5_133.jpg,205,อ,consonant,be,5,sg,5,133,False,be_005,True,14,18,L,734,378d60fb745a91ee682061854637cdff,True,0.456349,0.0,148.63,de23298f2d36e590
ThaiCharacter Dataset/round2/205/be_005sg_5_173.jpg,205,อ,consonant,be,5,sg,5,173,False,be_005,True,14,19,L,758,3043cb7fcb4c53fcf4e666da788ec815,True,0.451128,0.0,180.85,df60a88e3533b718
ThaiCharacter Dataset/round2/205/be_005sg_5_176.jpg,205,อ,consonant,be,5,sg,5,176,False,be_005,True,14,18,L,737,768f6f15d4f2758e307fa3bd0ac2484c,True,0.472222,0.0,144.4,de23699c2d3e6530
ThaiCharacter Dataset/round2/205/be_005sg_5_183.jpg,205,อ,consonant,be,5,sg,5,183,False,be_005,True,13,18,L,741,728576269f7b16b4a5eb67b405576b79,True,0.478632,0.0,136.38,df23688e2536a578
ThaiCharacter Dataset/round2/205/be_005sg_5_23.jpg,205,อ,consonant,be,5,sg,5,23,False,be_005,True,14,19,L,749,fd67cfe4d35bc68a39f1e01d883e57ca,True,0.409774,0.0,217.44,9a60e10eb53fb638
ThaiCharacter Dataset/round2/205/be_005sg_5_237.jpg,205,อ,consonant,be,5,sg,5,237,False,be_005,True,14,18,L,749,537a96da04033f9d3a35b5540bf7b3b0,True,0.480159,0.0,152.78,de60a98f2136f598
ThaiCharacter Dataset/round2/205/be_005sg_5_240.jpg,205,อ,consonant,be,5,sg,5,240,False,be_005,True,14,19,L,748,f9d3b55372baf88777c15fd48606b03e,True,0.432331,0.0,176.73,de63e99ca536a430
ThaiCharacter Dataset/round2/205/be_005sg_5_259.jpg,205,อ,consonant,be,5,sg,5,259,False,be_005,True,14,18,L,731,740014c5409bb35dc9c2b9f6d2b50a59,True,0.47619,0.0,148.75,de23a99c2d3e6530
ThaiCharacter Dataset/round2/205/be_005sg_5_271.jpg,205,อ,consonant,be,5,sg,5,271,False,be_005,True,14,18,L,728,b1b5ed3511e93751b89fdc3e88a119f5,True,0.464286,0.0,148.65,de2329cf2136e5b0
ThaiCharacter Dataset/round2/205/be_005sg_5_278.jpg,205,อ,consonant,be,5,sg,5,278,False,be_005,True,14,19,L,763,5fb5c0ebb48ad16fcb1954391e48353f,True,0.451128,0.0,184.9,de20a88f253bf638
ThaiCharacter Dataset/round2/205/be_005sg_5_301.jpg,205,อ,consonant,be,5,sg,5,301,False,be_005,True,14,19,L,749,3589f9131524a8d818a4ba904ae94de2,True,0.421053,0.0,180.68,de03a18fa53ee630
ThaiCharacter Dataset/round2/205/be_005sg_5_314.jpg,205,อ,consonant,be,5,sg,5,314,False,be_005,True,14,18,L,756,c8bfda1bead62d61d6f273f2204482e9,True,0.448413,0.0,148.85,de43e19c213ea678
ThaiCharacter Dataset/round2/205/be_005sg_5_36.jpg,205,อ,consonant,be,5,sg,5,36,False,be_005,True,14,19,L,765,5fff6e08521094897523d2b258888ec3,True,0.43609,0.0,184.95,de80a88f3517f4b8
ThaiCharacter Dataset/round2/205/be_005sg_5_430.jpg,205,อ,consonant,be,5,sg,5,430,False,be_005,True,14,18,L,751,9e0413f2add79d193328cf5784b99d9b,True,0.468254,0.0,144.42,de2329cd293e6538
ThaiCharacter Dataset/round2/205/be_005sg_5_435.jpg,205,อ,consonant,be,5,sg,5,435,False,be_005,True,14,18,L,759,a573245182faa2796f66a84af1564603,True,0.47619,0.0,144.5,de2129cd2d3e6538
ThaiCharacter Dataset/round2/205/be_005sg_5_468.jpg,205,อ,consonant,be,5,sg,5,468,False,be_005,True,14,18,L,743,4005031be8682f127e346a558c1cca26,True,0.472222,0.0,152.78,de22e88f3136f590
ThaiCharacter Dataset/round2/205/be_005sg_5_484.jpg,205,อ,consonant,be,5,sg,5,484,False,be_005,True,14,18,L,744,48873dd08443e05109050a2f313b8abe,True,0.484127,0.0,144.4,de0329cc297ee538
ThaiCharacter Dataset/round2/205/be_005sg_5_54.jpg,205,อ,consonant,be,5,sg,5,54,False,be_005,True,14,18,L,738,461b4e3f52445cfe1efe092b078a990f,True,0.452381,0.0,152.85,de23a9ce2136f590
ThaiCharacter Dataset/round2/205/be_005sg_5_6.jpg,205,อ,consonant,be,5,sg,5,6,False,be_005,True,14,18,L,732,65ee6e861f6832a447cc9e5331db80b1,True,0.468254,0.0,140.2,de2129ce293e7538
ThaiCharacter Dataset/round2/205/be_005sg_5_83.jpg,205,อ,consonant,be,5,sg,5,83,False,be_005,True,14,18,L,741,7c12b2560415ed1fcf6adcabc27cc329,True,0.47619,0.0,153.07,df21a80e253fb538
ThaiCharacter Dataset/round2/205/be_005sg_5_9.jpg,205,อ,consonant,be,5,sg,5,9,False,be_005,True,13,18,L,747,0380d81c499692515419cca2fc050b6b,True,0.465812,0.0,136.4,df22688e2d37a538
ThaiCharacter Dataset/round2/205/be_005sg_5_90.jpg,205,อ,consonant,be,5,sg,5,90,False,be_005,True,14,18,L,738,af68c706e5acef8fb2696006d1f68c51,True,0.484127,0.0,144.4,de23699c693e6438
ThaiCharacter Dataset/round2/205/be_005sg_7_44.jpg,205,อ,consonant,be,5,sg,7,44,False,be_005,True,11,14,L,616,70543396cb6f8f2eda6000f7a7c8ce9b,True,0.487013,0.0,171.63,da00a4cc353ff738
ThaiCharacter Dataset/round2/205/be_005sg_7_77.jpg,205,อ,consonant,be,5,sg,7,77,False,be_005,True,10,14,L,603,d249168de92025fb755cc40f1e97625b,True,0.492857,0.0,115.82,9e41e90c253fb63c
ThaiCharacter Dataset/round2/205/be_005tg_2_101.jpg,205,อ,consonant,be,5,tg,2,101,False,be_005,True,21,27,L,1065,4bb86af9d171435aafc96dc7eddd11b6,True,0.440917,0.0,204.82,da21e18e253775b8
ThaiCharacter Dataset/round2/205/be_005tg_2_117.jpg,205,อ,consonant,be,5,tg,2,117,False,be_005,True,20,27,L,1054,651d7a71feb079ce9cd515accfb2c19b,True,0.453704,0.0,158.44,de21a88f2137f598
ThaiCharacter Dataset/round2/205/be_005tg_2_122.jpg,205,อ,consonant,be,5,tg,2,122,False,be_005,True,20,27,L,1038,22649ee4b2ef33e9bad3a1e5675f4fe8,True,0.453704,0.0,158.5,de23e88f29b6b490
ThaiCharacter Dataset/round2/205/be_005tg_2_130.jpg,205,อ,consonant,be,5,tg,2,130,False,be_005,True,14,28,L,857,5d78796515e225f8c7fc6c2a2cbd8b4f,True,0.456633,0.0,175.15,de21a88e213ff598
ThaiCharacter Dataset/round2/205/be_005tg_2_137.jpg,205,อ,consonant,be,5,tg,2,137,False,be_005,True,20,27,L,1050,b3bcfcfad67c398d7f429387f2e3f9f7,True,0.453704,0.0,158.38,de01e88f2d3ea638
ThaiCharacter Dataset/round2/205/be_005tg_2_208.jpg,205,อ,consonant,be,5,tg,2,208,False,be_005,True,16,27,L,868,636e914b15bed28a4ce5ffa8b32b2344,True,0.446759,0.0,167.84,de23e98e2536e4b0
ThaiCharacter Dataset/round2/205/be_005tg_2_76.jpg,205,อ,consonant,be,5,tg,2,76,False,be_005,True,21,27,L,1088,0c70554983ff960e6e914abf5cb305fa,True,0.442681,0.0,160.58,de20e88f253ee538
ThaiCharacter Dataset/round2/205/be_005tg_2_88.jpg,205,อ,consonant,be,5,tg,2,88,False,be_005,True,15,27,L,825,09cd3cefd62747fc9c2f820fed949e44,True,0.444444,0.0,159.12,de20288f253f75b8
ThaiCharacter Dataset/round2/205/be_005tg_3_17.jpg,205,อ,consonant,be,5,tg,3,17,False,be_005,True,21,27,L,1043,fa2a433ff7384b6bdebb9b0702905601,True,0.439153,0.0,163.24,de63699c2136e5b0
ThaiCharacter Dataset/round2/205/be_005tg_3_172.jpg,205,อ,consonant,be,5,tg,3,172,False,be_005,True,20,27,L,1045,fcc9ba2fd3e926fde4fe17cb7497ec9d,True,0.446296,0.0,158.39,de41e80d2d3f2738
ThaiCharacter Dataset/round2/205/be_005tg_3_176.jpg,205,อ,consonant,be,5,tg,3,176,False,be_005,True,21,27,L,1065,93fba2b5c8500036deb8fa48a075d2a7,True,0.440917,0.0,166.08,de01e88f253e7538
ThaiCharacter Dataset/round2/205/be_005tg_3_36.jpg,205,อ,consonant,be,5,tg,3,36,False,be_005,True,20,28,L,1050,12e3b2bca1de170689e084239c199f81,True,0.4375,0.0,182.68,de21a88f2537b538
ThaiCharacter Dataset/round2/205/be_005tg_3_41.jpg,205,อ,consonant,be,5,tg,3,41,False,be_005,True,15,27,L,894,20183c3faf6f6248fd0073f575de5a3c,True,0.437037,0.0,190.84,da2a604d253f3778
ThaiCharacter Dataset/round2/205/be_005tg_3_47.jpg,205,อ,consonant,be,5,tg,3,47,False,be_005,True,19,27,L,1006,62349a4cccfbcbe923346891fc640274,True,0.440546,0.0,164.86,de01288f253ef738
ThaiCharacter Dataset/round2/205/be_005tg_3_89.jpg,205,อ,consonant,be,5,tg,3,89,False,be_005,True,18,27,L,1018,a6c73d1a764601605d71acc82a878406,True,0.417695,0.0,210.1,da01618f253fe738
ThaiCharacter Dataset/round2/205/be_005tg_4_103.jpg,205,อ,consonant,be,5,tg,4,103,False,be_005,True,20,27,L,1035,3ec1974d7d599ba0dfe4a9fe0379d856,True,0.457407,0.0,152.78,de01688d2d3fa678
ThaiCharacter Dataset/round2/205/be_005tg_4_117.jpg,205,อ,consonant,be,5,tg,4,117,False,be_005,True,20,27,L,1057,9700d7e0b79db08c83064d5fc5b7ecb0,True,0.459259,0.0,155.57,de41688c2d3fa738
ThaiCharacter Dataset/round2/205/be_005tg_4_139.jpg,205,อ,consonant,be,5,tg,4,139,False,be_005,True,21,27,L,1088,9657de2a342b43d6a3ced28feff32d75,True,0.442681,0.0,165.95,de43699c293ee438
ThaiCharacter Dataset/round2/205/be_005tg_4_159.jpg,205,อ,consonant,be,5,tg,4,159,False,be_005,True,20,27,L,1048,f6102d5518fba1063cf9536ec60ece1e,True,0.461111,0.0,155.61,de01688d2d3fa738
ThaiCharacter Dataset/round2/205/be_005tg_4_180.jpg,205,อ,consonant,be,5,tg,4,180,False,be_005,True,20,27,L,1051,9d8e8026d81215fff67096789116d917,True,0.459259,0.0,155.62,de01688d2d3fa738
ThaiCharacter Dataset/round2/205/be_005tg_4_239.jpg,205,อ,consonant,be,5,tg,4,239,False,be_005,True,21,27,L,1111,48709adcfe5055aa242c987b74c4b5c3,True,0.45679,0.0,168.85,de21a88e253f7538
ThaiCharacter Dataset/round2/205/be_005tg_4_271.jpg,205,อ,consonant,be,5,tg,4,271,False,be_005,True,21,27,L,1064,30b2aea29b2cd08cb91d553cfe4ea5df,True,0.479718,0.0,168.77,de20a88f2537f598
ThaiCharacter Dataset/round2/205/be_005tg_4_79.jpg,205,อ,consonant,be,5,tg,4,79,False,be_005,True,21,28,L,1021,23c28bfa580d19c9a61d5d62a5eb4824,True,0.420068,0.0,187.02,de63e99c2536e430
ThaiCharacter Dataset/round2/205/be_005tg_4_81.jpg,205,อ,consonant,be,5,tg,4,81,False,be_005,True,21,28,L,1006,44297d66b36a38157bc93c93d6dccdba,True,0.452381,0.0,192.35,de20a08f253ff730
ThaiCharacter Dataset/round2/205/be_005tg_5_126.jpg,205,อ,consonant,be,5,tg,5,126,False,be_005,True,21,28,L,1028,b90cfc171b9f37baa2a09ee8655f5086,True,0.433673,0.0,189.56,de21e88f253eb530
ThaiCharacter Dataset/round2/205/be_005tg_5_133.jpg,205,อ,consonant,be,5,tg,5,133,False,be_005,True,21,27,L,1090,a51366d3f951a36e665722621df63ed4,True,0.446208,0.0,160.64,de03e89c2d3ee438
ThaiCharacter Dataset/round2/205/be_005tg_5_174.jpg,205,อ,consonant,be,5,tg,5,174,False,be_005,True,21,27,L,1014,aca0796219fffdd7baa048e5f025f86a,True,0.444444,0.0,160.57,de23699d2936e4b0
ThaiCharacter Dataset/round2/205/be_005tg_5_177.jpg,205,อ,consonant,be,5,tg,5,177,False,be_005,True,21,28,L,1027,7d2a4dc88747dbb9edf6994858fc2f47,True,0.428571,0.0,192.32,de61e88f253ea530
ThaiCharacter Dataset/round2/205/be_005tg_5_184.jpg,205,อ,consonant,be,5,tg,5,184,False,be_005,True,21,27,L,1078,f717869485cc206e5bfea2b7f83a9496,True,0.435626,0.0,171.58,de01e88f253eb538
ThaiCharacter Dataset/round2/205/be_005tg_5_23.jpg,205,อ,consonant,be,5,tg,5,23,False,be_005,True,21,28,L,1075,a31bcd879d45e567ca99195ff93abab0,True,0.428571,0.0,208.5,de20a04d253ef7b8
ThaiCharacter Dataset/round2/205/be_005tg_5_238.jpg,205,อ,consonant,be,5,tg,5,238,False,be_005,True,21,27,L,1071,82d88aca588e2c43e96458a4f1652190,True,0.446208,0.0,201.93,da20618f2537f5b8
ThaiCharacter Dataset/round2/205/be_005tg_5_241.jpg,205,อ,consonant,be,5,tg,5,241,False,be_005,True,21,27,L,1048,332f47dd8ecabb05ea1529013b517745,True,0.43739,0.0,174.5,de60e98f2136e5b0
ThaiCharacter Dataset/round2/205/be_005tg_5_261.jpg,205,อ,consonant,be,5,tg,5,261,False,be_005,True,20,27,L,1041,9b7bf90044e4d0c1a16b9fcfa98a5731,True,0.457407,0.0,152.81,de41688c293fe738
ThaiCharacter Dataset/round2/205/be_005tg_5_273.jpg,205,อ,consonant,be,5,tg,5,273,False,be_005,True,21,27,L,1147,347e1396e2a31a21c58058da43a6b166,True,0.449735,0.0,174.21,de21280f253ef5b8
ThaiCharacter Dataset/round2/205/be_005tg_5_280.jpg,205,อ,consonant,be,5,tg,5,280,False,be_005,True,21,27,L,1048,324b5769d7e8a405b99dbaa655dc1887,True,0.446208,0.0,166.14,de21698f253ee530
ThaiCharacter Dataset/round2/205/be_005tg_5_303.jpg,205,อ,consonant,be,5,tg,5,303,False,be_005,True,20,27,L,1050,48ceea2e49d055639a21ecb89d7e321a,True,0.459259,0.0,149.91,de60688c293fa7b8
ThaiCharacter Dataset/round2/205/be_005tg_5_316.jpg,205,อ,consonant,be,5,tg,5,316,False,be_005,True,21,27,L,1042,c765e6e67041800949bb224037fea4d4,True,0.435626,0.0,168.82,de20e88f2536b5b8
ThaiCharacter Dataset/round2/205/be_005tg_5_36.jpg,205,อ,consonant,be,5,tg,5,36,False,be_005,True,20,27,L,1038,1398ed70e52407a754afd8d6e4829ca6,True,0.462963,0.0,152.86,de60688e293fa738
ThaiCharacter Dataset/round2/205/be_005tg_5_434.jpg,205,อ,consonant,be,5,tg,5,434,False,be_005,True,20,27,L,1035,2bbc299ae055c0fd69e216165d398d13,True,0.455556,0.0,152.76,de40688e293fe738
ThaiCharacter Dataset/round2/205/be_005tg_5_439.jpg,205,อ,consonant,be,5,tg,5,439,False,be_005,True,20,27,L,1050,f7b38bb349c31c030dfe3485800b6435,True,0.459259,0.0,155.67,de41288c2d3fe738
ThaiCharacter Dataset/round2/205/be_005tg_5_473.jpg,205,อ,consonant,be,5,tg,5,473,False,be_005,True,21,28,L,1085,f4def86d556baa4da9f43d520aaebaa7,True,0.413265,0.0,224.7,da21e08da536f5b8
ThaiCharacter Dataset/round2/205/be_005tg_5_489.jpg,205,อ,consonant,be,5,tg,5,489,False,be_005,True,21,27,L,1098,1dc4044ce21d8f56c6bd84a2f1823b80,True,0.440917,0.0,160.48,de63699c293e2538
ThaiCharacter Dataset/round2/205/be_005tg_5_54.jpg,205,อ,consonant,be,5,tg,5,54,False,be_005,True,20,28,L,1051,4576b826bc87614d076666f2ef57c289,True,0.441071,0.0,179.93,de63e88e2537a438
ThaiCharacter Dataset/round2/205/be_005tg_5_6.jpg,205,อ,consonant,be,5,tg,5,6,False,be_005,True,20,27,L,1048,ba1cab41da3eb69b5c1c047e43151bec,True,0.455556,0.0,155.58,de21288e293fe5b8
ThaiCharacter Dataset/round2/205/be_005tg_5_83.jpg,205,อ,consonant,be,5,tg,5,83,False,be_005,True,21,27,L,1019,e0335755eabe71ae7b1b63ef332b6003,True,0.440917,0.0,163.28,de23699c6936e4b0
ThaiCharacter Dataset/round2/205/be_005tg_5_9.jpg,205,อ,consonant,be,5,tg,5,9,False,be_005,True,21,27,L,1078,6b674981f3848ab02baf335af8343236,True,0.440917,0.0,207.33,da21e18f2537b598
ThaiCharacter Dataset/round2/205/be_005tg_5_90.jpg,205,อ,consonant,be,5,tg,5,90,False,be_005,True,21,28,L,1027,4081ccd1861a3f4027455b215b8c8be6,True,0.433673,0.0,186.84,de21e88f253eb530
ThaiCharacter Dataset/round2/205/be_005tg_7_44.jpg,205,อ,consonant,be,5,tg,7,44,False,be_005,True,16,20,L,744,d9d4d6bd188b39ac9063349ce091887e,True,0.465625,0.0,138.79,de63698f293e6430
ThaiCharacter Dataset/round2/205/be_005tg_7_47.jpg,205,อ,consonant,be,5,tg,7,47,False,be_005,True,16,21,L,754,441058de0868d8caa013c4628a11aebc,True,0.431548,0.0,170.97,de63e91d253ca470
ThaiCharacter Dataset/round2/205/be_005tg_7_78.jpg,205,อ,consonant,be,5,tg,7,78,False,be_005,True,15,21,L,712,9b8dd97cbb2bf1aba09ef4e37a308d82,True,0.47619,0.0,164.76,de62e88f2536a598
ThaiCharacter Dataset/round2/205/be_006sg_1_11.jpg,205,อ,consonant,be,6,sg,1,11,False,be_006,True,14,18,L,742,678f0ec4ab1f08b49814da7f3f001ff7,True,0.424603,0.0,190.65,9a206d8e3537b5b8
ThaiCharacter Dataset/round2/205/be_006sg_1_119.jpg,205,อ,consonant,be,6,sg,1,119,False,be_006,True,11,18,L,733,b047876bb73e51cfed917ebae15d0615,True,0.454545,0.0,146.44,de60688f3137f498
ThaiCharacter Dataset/round2/205/be_006sg_1_152.jpg,205,อ,consonant,be,6,sg,1,152,False,be_006,True,13,18,L,750,951824af25bc0269ee012d711de51d54,True,0.448718,0.0,175.74,da2060dc253f773c
ThaiCharacter Dataset/round2/205/be_006sg_1_185.jpg,205,อ,consonant,be,6,sg,1,185,False,be_006,True,14,18,L,738,1bcb6b1d2573a398d0024db52aacc0c5,True,0.436508,0.0,157.15,de23a98f2536e590
ThaiCharacter Dataset/round2/205/be_006sg_1_197.jpg,205,อ,consonant,be,6,sg,1,197,False,be_006,True,12,19,L,739,879583c6ba8fefb290364c0065d85dff,True,0.416667,0.0,175.62,df20e88f213fa638
ThaiCharacter Dataset/round2/205/be_006sg_1_2.jpg,205,อ,consonant,be,6,sg,1,2,False,be_006,True,13,18,L,736,c2d5859f1c65aeefbf867373f1305395,True,0.504274,0.0,140.41,de22e88e2d3e6538
ThaiCharacter Dataset/round2/205/be_006sg_1_239.jpg,205,อ,consonant,be,6,sg,1,239,False,be_006,True,10,18,L,673,c16b656273d2446a1d78951bb3682294,True,0.494444,0.0,93.52,927b6c862517353e
ThaiCharacter Dataset/round2/205/be_006sg_1_29.jpg,205,อ,consonant,be,6,sg,1,29,False,be_006,True,14,18,L,744,da9deed848f0d3620d2748f9f9121cae,True,0.484127,0.0,148.68,de20e98f253665b8
ThaiCharacter Dataset/round2/205/be_006sg_1_304.jpg,205,อ,consonant,be,6,sg,1,304,False,be_006,True,13,18,L,739,6bc3a37fe63ffbe2e0489d4949ebf44b,True,0.452991,0.0,140.47,df60688d2bb7b490
ThaiCharacter Dataset/round2/205/be_006sg_1_307.jpg,205,อ,consonant,be,6,sg,1,307,False,be_006,True,14,19,L,750,71b2990bab453aebfcab2b7008742a2d,True,0.432331,0.0,184.71,de00a88f253ef6f0
ThaiCharacter Dataset/round2/205/be_006sg_1_314.jpg,205,อ,consonant,be,6,sg,1,314,False,be_006,True,14,18,L,746,e3ab6113006ddbdb491143e2996e081c,True,0.464286,0.0,148.68,de31298e2d3e3538
ThaiCharacter Dataset/round2/205/be_006sg_1_345.jpg,205,อ,consonant,be,6,sg,1,345,False,be_006,True,13,18,L,751,6f2abaf2fe7e835869be4def3f4620ab,True,0.465812,0.0,136.36,9f41680d2d3fa5b8
ThaiCharacter Dataset/round2/205/be_006sg_1_388.jpg,205,อ,consonant,be,6,sg,1,388,False,be_006,True,14,18,L,741,20dff6346d529f3bb5b67f6cff60ade1,True,0.468254,0.0,148.62,de23a99c213ee5b0
ThaiCharacter Dataset/round2/205/be_006sg_1_418.jpg,205,อ,consonant,be,6,sg,1,418,False,be_006,True,14,18,L,733,5fe46ec0dc2fd7e6cc1de6dac3c33a7f,True,0.456349,0.0,144.32,de2329ce29767518
ThaiCharacter Dataset/round2/205/be_006sg_1_419.jpg,205,อ,consonant,be,6,sg,1,419,False,be_006,True,14,18,L,733,f709b64ba971cada689a8bdcbdaa6959,True,0.444444,0.0,152.82,de2329ce2936e5b0
ThaiCharacter Dataset/round2/205/be_006sg_1_434.jpg,205,อ,consonant,be,6,sg,1,434,False,be_006,True,14,18,L,747,2632fa4cf95b2edb43b70576f3c2e407,True,0.484127,0.0,153.02,de21e88f253e3538
ThaiCharacter Dataset/round2/205/be_006sg_1_46.jpg,205,อ,consonant,be,6,sg,1,46,False,be_006,True,14,18,L,754,abce0fdb9c4c070e8c0fb844a53c9f96,True,0.456349,0.0,153.02,de20a88f257e7538
ThaiCharacter Dataset/round2/205/be_006sg_1_63.jpg,205,อ,consonant,be,6,sg,1,63,False,be_006,True,14,18,L,745,e750551e6e4cb2daaa213cfcc2d517c2,True,0.456349,0.0,153.13,de02a80f253f373c
ThaiCharacter Dataset/round2/205/be_006sg_1_95.jpg,205,อ,consonant,be,6,sg,1,95,False,be_006,True,14,18,L,752,faa6082702b751223f129a7292532e38,True,0.448413,0.0,157.25,de01a80d253f7778
ThaiCharacter Dataset/round2/205/be_006sg_3_113.jpg,205,อ,consonant,be,6,sg,3,113,False,be_006,True,14,18,L,749,7c717606249bf50309737b1e22f06540,True,0.460317,0.0,148.68,de03a99c253e6678
ThaiCharacter Dataset/round2/205/be_006sg_3_118.jpg,205,อ,consonant,be,6,sg,3,118,False,be_006,True,11,19,L,752,5a8ff5ce6809bc35f584dd52facc8102,True,0.430622,0.0,186.46,de03e88fa538e698
ThaiCharacter Dataset/round2/205/be_006sg_3_125.jpg,205,อ,consonant,be,6,sg,3,125,False,be_006,True,13,18,L,746,e0f494e23a80e6be57cd9125e9bff290,True,0.457265,0.0,145.0,de0329cc257ee538
